lineID	SPEAKER	ENGLISH	
			
6229	objAngel	{angel}我的||天哪...	
6204	objIma	我也是这里的学生。
6205	objIma	要是学校查出是我...
6206	objIma	我肯定会被开除的！
6207	objIma	虽然我不喜欢这里...
6208	objIma	但我得毕业！
6209	objIma	这是我离开这个无聊城市的敲门砖。
6210	objIma	跨入真正世界的第一步！
6211	objIma	我想成为少数离开钱德什的巫师之一	。
6212	objIma	我有很宏伟的计划，|伙计！
6250	objIslandportal	在{data_islandname}下船？
6251	objBard	不。
6252	objBard	好|啊！
6253	objCaptain	...
6254	objCaptain	我现在可没心情冒险，|伙计...
6255	objJaime	唉...
6256	objJaime	是啊...||我是这个乐队的...
6257	objJaime	就是个临时成员。
6258	objJaime	他们||真是...
6259	objJaime	死板...
6260	objJaime	我正努力开创我的个人事业。
6261	objJaime	我的音乐与众不同...
6262	objJaime	但是...||我需要这些演出机会。
6263	objJaime	女孩们喜欢乐队里的男人。
6264	objJaime	我表演完后，|她们会排起长队...
6265	objJaime	好吧...||这个乐队除外...
6266	objJaime	我跟这些呆子们在一起很难看起来酷。
6267	objJaime	但我会尽力的。
6268	objJaime	你是他们之前的主唱吗？
6269	objJaime	那就说得通了...
6270	objJaime	他们总是提起你。
6271	objJaime	每当我唱歌时...
6272	objJaime	他们都希望我唱的更像你。
6273	objJaime	你能给我示范一下吗？
6274	objJaime	唱一段给我听。
6275	objJaime	噢...
6276	objJaime	那...||呃。
6277	objJaime	我不这么唱。
6278	objJasmine	我的曾曾祖母引发了与鲁勒的整个战争。
6279	objJasmine	这可是千真！||万确！
6280	objJasmine	很久很久以前，|她在夏天城，
6281	objJasmine	看见了那里的一只动物...
6282	objJasmine	他们怎么称呼那些？||庆宠？
6283	objJasmine	我觉得，|||那是一只美丽的|鸟。
6284	objJasmine	她决定收养它！
6285	objJasmine	但她后来发现那是王子的庆宠！
6286	objJasmine	当它失踪时，|他惊慌失措。
6287	objJasmine	他们以为它被间谍绑架了...
6288	objJasmine	对，||所以他们因为它发动了战争。
6289	objJasmine	你知道吗，|这太疯狂了，
6290	objJasmine	因为那只亲宠更喜欢我的曾曾祖母。
6291	objJasmine	那个王子，|就...||对它很凶。
6292	objJasmine	这让鲁勒很尴尬。
6293	objJasmine	所以他们把战争的真正原因保密。
6294	objJasmine	但那是我的曾曾祖母，||对。
6295	objJasmine	愿她安息...
6296	objJasmine	我的整个家族都很疯狂。
6297	objJasmine	我们以前住在莫哈布米城堡，||对。
6298	objJasmine	我还小的时候，|我的工作是给女王梳头发。
6299	objJasmine	我每天都得干！||即使我当时那么小。
6300	objJasmine	我爸爸算是，||她的政治顾问。
6301	objJasmine	所以他知道，|几乎，||所有秘密。
6302	objJasmine	但他知道的太多了...||对。
6303	objJasmine	有一天他发现了一些他不该知道的事。
6304	objJasmine	所以女王就把他杀了！
6305	objJasmine	是啊...||太悲伤了。
6306	objJasmine	我们不得不永远离开城堡。
6307	objJasmine	我从来没找到过他被杀的原因。
6308	objJasmine	但是，
6309	objJasmine	我觉得那是关于，||其中一位公主的...
6310	objJasmine	对。
6311	objJasmine	她们总干违法的事。
6312	objJasmine	她们逍遥法外，|就因为他们是皇室。
6313	objJasmine	我小时候，|所有人都说我是个神童。
6314	objJasmine	比如在魔法方面。
6315	objJasmine	我和公主们一起在城堡里学习。
6316	objJasmine	她们都嫉妒我，|因为我太有天赋了。
6317	objJasmine	我小时候就申请进入魔法学院。
6319	objJasmine	参加了入学考试和其他的什么。
6320	objJasmine	当我交卷时，|监考老师说我的答案简直完美。
6321	objJasmine	但之后，|我看到了官方成绩，
6322	objJasmine	我的分数惨不忍睹。
6323	objJasmine	但后来我看了我的考试答案...
6324	objJasmine	那甚至都不是我的笔迹！
6325	objJasmine	他们换了我的试卷...|故意的，||对。
6326	objJasmine	这绝对是贿赂。
6327	objJasmine	女王把我的成绩买给了其中一位公主。
6328	objJasmine	我猜根据她的成绩，
6329	objJasmine	她也不太聪明。
6330	objJasmine	所以我从未真正考入过魔法学院。
6331	objJasmine	很疯狂吧，|哈？
6343	objJeff	这里是雄鹰咖啡馆。
6344	objJeff	每天我都在这，
6345	objJeff	每天我都提供咖啡。
6346	objJeff	每天我都想知道为什么。
6347	objJeff	随便了。
6348	objJeff	我曾经觉得生活毫无意义。
6349	objJeff	但看了你的表演后...||我改变心意了。
6350	objJeff	我要在生活中做出些改变。
6351	objJeff	我要多笑一笑！
6352	objJeff	我的脸僵住了。
6353	objJeff	欢迎来到雄鹰咖啡馆。
6354	objJeff	我在这|过得||还好。
6355	objJeff	我的脸由于多年挤压有点僵住了。
6356	objJeff	哈，哈，||哈。
6357	objJeff	我挺好的。
6358	objJonas	嘿，|那边的朋友。
6359	objJonas	在这里请不要对任何人无礼！
6360	objJonas	莫哈布米...||是个和谐友爱的城市！
6361	objJonas	好吧，|我是唯一一个这么说的。
6362	objJonas	但我会让它成真的。
6363	objJonas	通过把爱扩散到每个角落！
6364	objJonas	如果每个人都能学会...
6365	objJonas	相互爱和尊重，
6366	objJonas	世界会更美好的，|朋友。
6367	objJonas	我们不需要战争！
6368	objJonas	我们不需要仇恨！
6369	objJonas	只需感受爱！！！
6370	objJonas	这才是生活的意义！
6371	objJonas	有些人会嘲笑你。
6372	objJonas	因为你说了胡话...
6373	objJonas	即使那可能会成真！
6374	objJonas	特别是|{wiggle}万一{/wiggle}|成真了呢！
6375	objJonas	不要让世界阻止你，|朋友。
6376	objJonas	让你的爱自由生长吧！
6377	objJordan	现在|这里不剩多少人了。
6378	objJordan	你觉得国王知道我们被困在这里了吗？
6379	objJordan	我敢说||他不知道。
6380	objJordan	或者|他根本不在乎。
6381	objJordan	我担心我孙女和她的亲宠...
6382	objJordan	她们本该回到夏天城的。
6383	objJordan	直到那些怪物出现。
6384	objJordan	我们还要被困在这多久？
6385	objJordan	这可不是个适合女孩长大的地方。
6386	objJordan	会飞真好啊。
6387	objJordan	来去自如，|不像我们被困在这。
6388	objJordan	巫师们拥有一切。
6389	objJordan	如果你见到了国王，
6390	objJordan	至少你能提醒他一下我们的事。
6391	objJordan	看在我对你这么好的份上。
6392	objJuan	太可怕了！
6393	objJuan	我还以为世界末日到了！
6394	objJuan	幸好没有...
6395	objJuan	多亏英雄救了我们！
6396	objJuan	她是最酷的！
6397	objJuan	我真希望她在这的时候我见过她！！！
6398	objJuan	没人知道她现在在哪。
6399	objJuan	她消失了！
6400	objJuan	我打赌，既然世界已经得救了，#她一定想像个普通人一样生活。
6401	objJuan	她太谦虚了。
6402	objJuan	要是我...||肯定会想着出名的！
6403	objJuan	我真的很想知道她现在在做什么...
6404	objJuan	我希望有一天能像她一样强大。
6405	objJuan	{shake .5}你看到英雄了吗？？？{/shake}
6406	objJuan	她刚才还在这！
6407	objJuan	她太酷了！
6408	objJuan	我觉得她去旅馆了...
6409	objJuan	{shake .5}所以她要住在这！！！{/shake}
6410	objJuan	我好想见见她啊！
6411	objJuan	钱德什的怪物来的时候好可怕...
6412	objJuan	但然后英雄就把那些坏东西杀掉了！
6413	objJuan	我简直不敢相信她是真实存在的！
6414	objJuan	而且她现在就在镇上，|就在旅馆...
6415	objJuan	你觉得她真的能发射闪电吗？
6416	objJuan	我听说她还有一个神奇的冲刺动作！
6417	objJuan	{shake}还有{}|一把超酷的剑！
6418	objJuan	嘿！||看我找到的这只酷酷的青蛙！
6419	objBard	哇哦！
6420	objBard	我和我的朋友需要一只这样的青蛙...
6421	objBard	你能给我吗？
6422	objJuan	可以！
6423	objBard	噢！||可以吗！
6424	objBard	谢谢！
6425	objJuan	嘿，|我能问你个问题吗？
6426	objBard	当然！
6427	objJuan	你是个|呆子吗？
6428	objBard	啊？
6429	objJuan	因为你看着就像个大呆子！|哈哈！
6430	objJuan	戴着你那呆呆的帽子和羽毛！
6431	objBard	我是个吟游诗人！
6432	objJuan	{shake .3}哈哈！{}
6433	objBard	||那很不礼貌...
6434	objJuan	剑真是太酷了！
6435	objJuan	我想要一把像英雄那样的大剑！
6436	objJuan	看起来超好玩。
6437	objJuan	唰！！！||{shake .5}哇啊啊啊啊！{/shake}
6440	objKamala	嘿！！！||有什么可以帮您的？
6441	objKamala	想买瓶药水吗？
6442	objBard	|...我没钱...
6443	objKamala	啊哦！
6444	objKamala	真可惜。
6445	objKamala	我的药水是最棒的！
6446	objKamala	我喜欢真实的，|来自|自然的，|明白吗？
6447	objKamala	我每天都制作新鲜的药水。
6448	objKamala	我就是...||倾听宇宙...
6449	objKamala	听听它今天想要什么材料...
6450	objKamala	然后我就会用那些材料！
6451	objKamala	有时候会调得很奇怪。
6452	objKamala	但有时候我也会有新发现！
6453	objKamala	我觉得我真的很适合|{shake .5}现在{/shake}|的生活，知道吗？
6454	objKamala	知道吗，|这整个宇宙...
6455	objKamala	就是我们所有人合在一起的一团浆糊。
6456	objKamala	我们以不同的方式混合在一起，
6457	objKamala	但我们其实都是同一个整体的一部分。
6458	objKamala	我喜欢这些思考！
6459	objKamala	还有所有小部分混合在一起的方式。
6460	objKamala	这就是为什么调药水是最酷的事！！！
6461	objKenneth	欢迎您，|朝圣者...
6462	objKenneth	我想您一定注意到了...
6463	objKenneth	这里...||多么|安静。
6464	objKenneth	山之心已然改变...
6465	objKenneth	一只黑暗的|{glitch .1}野兽在山上游荡...
6466	objKenneth	这里曾经的住民已经撤离。
6467	objKenneth	如今只剩下我们这些僧人。
6468	objKenneth	起初，|有很多怪物...
6469	objKenneth	它们从山顶下来...
6470	objKenneth	那些毁灭性的，|饥饿的东西...
6471	objKenneth	我们试着把所有人都藏在寺庙里...
6472	objKenneth	但当那些自山顶而来的怪物散开后，
6473	objKenneth	接下来|{glitch .1}那只野兽出现了...
6474	objKenneth	它的出现...||令人恐惧，|朝圣者。
6475	objKenneth	它是空虚的...||没有任何生命或个性...
6476	objKenneth	一个|{glitch .1}末日的黑暗预兆。
6477	objKenneth	此地无人安全。
6478	objKenneth	欢迎你与我们共同驻留寺庙...
6479	objKenneth	但...||你也该考虑永远离开这里。
6480	objBard	嗯！...
6481	objBard	其实，|我正打算登上这座山！
6482	objBard	我要去见这里的统领...
6483	objKenneth	...
6484	objKenneth	朝圣者...
6485	objKenneth	你|必须|三思...
6486	objKenneth	在我们的有生之年，无人与统领成功交流过...
6487	objKenneth	他们早已抛弃了我们。
6488	objBard	他们只是生病了！
6489	objBard	所有的统领状态都很糟...
6490	objBard	这就是为什么会发生这些怪事。
6491	objBard	但我会解决的！
6492	objBard	我正在学习地球之歌！
6493	objKenneth	你看起来如此坚定...
6494	objKenneth	我不知道|“地球之歌”|是什么...
6495	objKenneth	但我不会阻止你实现你的愿望。
6496	objKenneth	如果这真的是|{glitch .1}末日||...
6497	objKenneth	可能你做什么都不重要了...
6498	objKenneth	如今还有安全的地方吗？
6499	objKenneth	此时此处我们与世隔绝...
6500	objBard	我确实见过怪物...
6501	objBard	但我不知道它们是不是|{wiggle}到处都有{/wiggle}！
6502	objKenneth	我畏惧着||{glitch .1}末日|的来临...
6503	objKenneth	而我们无处可逃...
6504	objKenneth	明智地利用剩下的时间吧，|朝圣者。
6505	objKenneth	哦...
6506	objKenneth	你...
6507	objKenneth	你来这里做什么，|朝圣者？
6508	objKenneth	这里不安全...
6509	objKenneth	请||随我来吧。
6510	objKing	感觉真奇怪，
6511	objKing	坐在这和巫师女王谈话...
6512	objKing	就好像她只是个普通人。
6513	objKing	我们一生都在害怕你...
6514	objQueen	{fade}放下吧。
6515	objQueen	我不会永远活着...
6516	objQueen	我们没有时间彼此猜疑。
6517	objQueen	我得知道我死后#我的人民能过上和平的生活。
6518	objQueen	{fade}天空神殿在那次#怪物暴动中被摧毁了。
6519	objQueen	这地方太重要了，#不能就这样丢下...
6520	objQueen	你打算重建它吗？
6521	objKing	{}呃...我以为|你|想要这座神殿的...
6522	objQueen	{fade}我以为|你|想要的！
6523	objKing	{}...
6524	objKing	好吧，|我们确实...
6525	objKing	{size .75}直到它被毁了...
6526	objKing	{}也许||我们该...
6527	objQueen	{fade}一起重建它。
6528	objKing	{}是啊。
6529	objKing	就像我们和解的象征。
6530	objQueen	{fade}那是个绝妙的主意。
6531	objKing	在这里很难知道该提出什么要求。
6532	objKing	我们一直以来真正想要的...
6533	objKing	大概|是...||不被打扰。
6534	objQueen	{fade}放任不管#才让我们陷入如今的困境。
6535	objQueen	当我们停止沟通时，#|猜疑便滋生了...
6536	objQueen	直到我们对你们的真实意图#一无所知。
6539	objQueen	{fade}我们需要一个承诺：#我们不会再被孤立。
6540	objQueen	现在我们就在一起，#|这一点不会改变。
6541	objQueen	所以如果我们要和平共处...
6542	objQueen	我们需要一起努力。
6543	objKing	...
6544	objKing	是啊，那么...
6545	objKing	呃...
6546	objKing	对不起我把你关进监狱...
6547	objKing	等等，其实我不后悔。
6548	objKing	你那次真的很粗鲁。
6549	objKing	这一切都让人如释重负。
6550	objKing	嗯...差不多吧...
6551	objKing	我们暂时还没有和钱德什开战...
6552	objKing	但现在到处都是巨型怪物...
6553	objKing	我们其实也没有变得更好...
6554	objKing	我一直觉得你可能是好人...
6555	objKing	我的亲宠在你身边时看起来非常放松。
6556	objKing	开玩笑的...
6557	objKing	他一直都很放松...
6558	objKing	他就是个毛茸茸的大块头。
6559	objKing	不过你真的是个好人。
6560	objKing	大概吧。
6561	objLee	现在介绍...
6562	objLee	陛下驾到...
6563	objLee	鲁勒国王亲临！
6564	objKing	谢谢，谢谢。
6565	objKing	好的，太好了。
6566	objKing	很高兴见到大家，诸如此类的。
6567	objKing	哇哦。
6568	objKing	真的，非常棒。
6569	objKing	显然，我们现在有很多事情要处理...
6570	objKing	比如三天后的大规模入侵之类的...
6571	objKing	如果我表现得简短粗鲁，还请见谅。
6572	objBard	{shake}啥？？？{/shake}
6573	objBard	一场...|||{shake}入侵？？？{/shake}
6574	objLee	{size .7}{shake .5}陛下！！！||那还应该是保密的！
6575	objKing	{}哦。
6576	objKing	{}呼。
6577	objKing	你看，这就是我为什么不能再和外人讲话的原因。
6578	objKing	秘密太多，根本记不过来。
6579	objKing	每天都是秘密。
6580	objKing	嘿，呃...
6581	objKing	你那朋友...还好吗...？
6582	objBard	{halasing}鲁|勒|王，|我|们|谈|谈|吧
6583	objBard	你|的|战|火|撕|毁|众|生
6584	objBard	我|以|公|主|之|名
6585	objBard	怀|赤|诚|之|心
6586	objBard	恳|请|你|终|止|未|来|的|战|争...
6587	objBard	干|戈|玉|帛
6588	objBard	代|此|愚|行
6589	objBard	你|播|种|仇|恨|伤|悲
6590	objBard	黑|暗|命|运|相|随
6591	objBard	皆|因|你|恐|惧|傲|慢|作|祟！
6592	objLan	我喜欢那位英雄！
6593	objLan	她太||酷了...
6594	objLan	她简直是全世界最酷，|最强的女孩...
6595	objLan	|||{wiggle}哇哦...{/wiggle}
6596	objLan	我听说她住在夏天城|的小旅馆里...
6597	objLan	像普通人一样...||真低调！
6598	objLan	夏天城的蝴蝶真漂亮...
6599	objLan	如果你唱歌，|它们就会跟着你！
6600	objLan	但如果你停下来，它们就会觉得无聊然后飞走...
6601	objLan	如果你能带5只到这棵树下...
6602	objLan	我感觉会发生些特别的事！
6603	objLan	我觉得蝴蝶真的很喜欢这里的红叶...
6604	objLan	我想知道它们对蝴蝶来说很好吃吗？
6605	objLan	我试着舔过一片...||但是很难吃。
6606	objLan	你试过对着蝴蝶唱歌吗？
6607	objLan	这附近就有5只...
6608	objLan	哇哦！||你简直是...蝴蝶大师...
6609	objLan	你也能和它们对话吗？
6610	objLan	请代我，兰，向它们问个好！
6611	objLan	我喜欢给蝴蝶唱歌...
6612	objLan	当我在夜晚独自一人时，
6613	objLan	我对着窗户唱歌，它们就会来找我...
6614	objLan	有几只蝴蝶每晚都会来。
6615	objLan	我觉得它们是一个小家庭！
6616	objLan	我小小的蝴蝶朋友们...
6617	objLan	它们就像我的第二只亲宠...
6618	objLan	哦！||但它们永远不会取代你，|露西亚！
6619	objLan	顺便说一下，我给蝴蝶家人取名叫苏姬和天元。
6620	objLan	我觉得它们应该有普通人的名字。
6621	objLan	如果我给它们取可爱小虫子的名字，|它们可能会觉得我在取笑它们...
6622	objLan	它们可是有家庭的成年虫子，|所以它们需要成年人的名字。
6623	objLapti	嗨呀，嗨！
6624	objLapti	你喜欢这个花园吗？
6625	objLapti	我和亲宠为城堡的这些植物倾注了全部心血。
6626	objLapti	它们就像我们的孩子一样...
6627	objLapti	你几乎能听见它们在阳光下唱歌。
6628	objLapti	几天前我遇见了一件很神奇的事。
6629	objLapti	我家里有一张桌子，|但它的形状很奇怪...
6630	objLapti	不管我怎么调整，它和墙壁之间都有一个烦人的缝隙。
6631	objLapti	但我在这里找到了一块碎木头...
6632	objLapti	它完美地填补了桌子和墙的缝隙！
6633	objLapti	简直是命中注定。
6634	objLapti	有时生活就是这么美好。
6635	objLapti	在干旱地区打理花园是个很有挑战性的工作。
6636	objLapti	大部分来参观的人都想不到这要付出多大的努力。
6637	objLapti	但这也很有，|成就感。
6638	objLapti	这些美丽的色彩为每个人带来一天的光明...
6639	objLapti	它们也在向我们伟大的国王致敬。
6640	objLapti	愿他的智慧让我们免受战争的侵害...
6641	objEduard	咳嗯。
6642	objEduard	谢谢你的到来。
6643	objEduard	在这艘空荡的船上，
6644	objEduard	无事可做。
6645	objEduard	让我们现在为你呈现，
6646	objEduard	我们的歌，
6647	objEduard	是今天刚有人编出来的。
6648	objFernando	嗨呀。
6649	objLayla	我的天哪！
6650	objProfessor	太精彩了！
6651	objHero	好极了！||好|极了！
6652	objBard	糟了！！！||是...
6653	objLayla	{shake .5}英雄小姐！！！
6654	objLayla	{/shake}我们非常荣幸您能出席！
6655	objHero	哦不不！
6656	objHero	是我倍感荣幸！
6657	objHero	不过，|话说回来...
6658	objHero	让我感到|非常不荣幸|的...
6659	objHero	是他们的出席...
6660	objHero	这些|{wiggle}罪犯！{}
6661	objProfessor	{wiggle}罪犯？{}
6662	objHero	是的，|恐怕是这样！
6663	objHero	{size .8}这些流氓突破了鲁勒的边境...
6664	objHero	{size .7}骗进了国王的宫廷...
6665	objHero	{size .6}还从监狱逃了出来到这里！
6666	objHero	{size .8}他们是鲁勒的逃犯！
6667	objDeva	{size .6}我简直|||不敢相信...
6668	objDeva	{size 1}这些小混混有多|{shake}酷{/shake}！！！
6669	objHero	|||什么？
6670	objDeva	他们违反了所有的规则...
6671	objProfessor	就是为了暗中破坏鲁勒？
6672	objProfessor	那些夺走我们亲爱公主的恶棍！
6673	objBard	什么？？？
6674	objEduard	还终结了她可怜的生命...
6675	objEduard	那些恶徒的敌人当然就是我们的朋友。
6676	objBard	我不知道这事！
6677	objMiriam	{size .6}那|{wiggle}也许{/wiggle}|能解释一些事情。
6678	objMiriam	比如我们是怎么找到她的...
6679	objBard	{size .8}但他们为什么要那样做？？
6680	objDeva	你难道不知道吗？
6681	objDeva	鲁勒人|{wiggle}憎恨{/wiggle}|钱德什...
6682	objDeva	他们会不择手段对付我们...
6683	objLayla	哦！|英雄小姐！
6684	objLayla	||她大概已经休息了...
6686	objEduard	确实已经很晚了。
6687	objEduard	作为船长，
6688	objEduard	我建议船上的所有客人...
6689	objEduard	今晚轻松一下，|好好享受。
6690	objLayla	哎呀，你好啊！
6691	objLayla	欢迎来到莫哈布米！
6692	objLayla	乐队现在已经解散了...
6693	objLayla	但我们真的非常喜欢你的作品！
6694	objLayla	也许我们会保留它用于以后的演出！|嘻！
6695	objLayla	别担心！
6696	objLayla	鲁勒无法在这里找到你。
6697	objLayla	莫哈布米就像一座巨大的堡垒！
6698	objLayla	不过嘛，|嗯...
6699	objLayla	你不能使用魔法，|是吧？
6700	objLayla	你在镇上走动会很困难...
6701	objLayla	我对这些商店完全没抵抗力！
6702	objLayla	每次来我都觉得必须买点什么。
6703	objLayla	或者两样，|三样，|四样...
6704	objLayla	当然，这些店大多是游客陷阱...
6705	objLayla	更高档的地方在城市的高处...
6706	objLayla	但|它们真的太缤纷、太可爱了！
6707	objLayla	我想我真的很好骗，|嘻！
6708	objLayla	{wiggle}嗯嗯嗯...{}
6709	objLayla	哦，||你好...
6711	objLayla	如果我显得心不在焉，请见谅...
6712	objLayla	我现在有点麻烦，|你知道的。
6713	objLayla	我负责今晚的音乐表演...
6714	objLayla	但我忘了最关键的部分。
6715	objLayla	|||...||音乐...
6716	objLayla	乐队没有乐谱可演奏！
6717	objBard	哦！
6721	objLayla	是的，|是的...
6722	objLayla	他们现在都在房间里准备...
6723	objLayla	但他们肯定也和我一样迷糊！
6724	objLayla	{wiggle}嗯嗯嗯...{}
6725	objLayla	{size .7}嗯，||我们可以...
6726	objLayla	不不，|不是那个...
6727	objLayla	但如果...
6728	objLayla	唔...
6729	objLayla	我能想到的唯一解决办法...
6730	objLayla	是即兴创作一个新的乐谱演奏...？
6731	objLayla	但，|哦...||这可真是赌博啊...
6732	objLayla	要是我们船上有作曲家就好了...
6733	objLayla	哎呀我的天！
6734	objLayla	奇迹般地，|乐队现在都有乐谱了！
6735	objLayla	那你愿意加入我们观看演出吗？
6736	objBard	没|准|备|好！
6737	objBard	开|始|吧！
6738	objLayla	准备好看我们的表演了吗？
6739	objBard	没|准|备|好！
6740	objBard	哦|是|的！
6741	objLayla	好的！||到时告诉我吧。
6742	objLayla	好吧，|没问题！
6743	objLayla	我还没听到他们的新曲子。
6744	objLayla	天啊，|我太激动了...
6745	objLee	是你...
6746	objLee	我曾对自己承诺，|如果我再见到你，
6747	objLee	我会抓住你，把你送回监狱。
6748	objLee	但现在我们正在进行和平谈判...
6749	objLee	所以你的叛国罪暂时被搁置了。
6750	objLee	我想是吧...
6751	objLee	哼。
6752	objLee	也许你的小歌真的传达了我们人民的声音...
6753	objLee	但是...||它不代表我...
6754	objLee	巫师们对我们仍然是个危险的威胁！
6755	objLee	我们不能就这样放松对她们的警惕...
6756	objBard	但她们只是普通人啊！
6757	objLee	哼。
6758	objBard	再说了，|在你内心深处...
6759	objBard	如果不打仗，不是更好吗？
6760	objLee	不。
6761	objBard	真的吗？
6762	objLee	不。
6763	objBard	{wiggle}真真真的吗？{/wiggle}
6764	objLee	不。
6765	objBard	你确定？
6766	objLee	不。
6767	objBard	但
6768	objLee	不。
6769	objBard	如果
6770	objLee	不。
6771	objBard	那如果
6772	objLee	不。
6773	objBard	即使
6774	objLee	不。
6775	objBard	{shake}GHHRRGHfgdflkgjsl{/shake}
6776	objLee	不。
6777	objLee	不。
6778	objLee	不...
6779	objLee	不。
6780	objLee	呃...
6781	objLee	好吧，|我明白你的意思了。
6782	objLee	也许是的。
6783	objLee	我们已经有够多麻烦了！！！
6784	objLee	我们生活在一个残酷的世界里...
6785	objLee	四面八方都是威胁...
6786	objLee	我们还没准备好对付这样的怪物。
6787	objLee	你和你的巫师朋友对我们王国造成了巨大威胁。
6788	objLee	我真搞不懂英雄怎么会相信你...
6789	objLee	但是...||今天，|你帮了我们很大的忙。
6790	objLee	我想是的。
6791	objLee	所以我不会试图抓你...
6792	objLee	也不会把你带回监狱，
6793	objLee	如我之前计划的那样。
6794	objLee	除非我再见到你...
6795	objLee	再见了，小混混。
6796	objLee	{size 2}你好。
6797	objMiriam	{size 1}呃...|你好。
6798	objMiriam	我们是来见国王之类的吧。
6799	objMiriam	你能...|去叫他一下...之类的吗？
6800	objLee	绝对|||{quake}{shake}不行！！！{/shake}
6801	objLee	你难道没注意到吗，|我们正在打仗！
6802	objLee	保护国王免受伤害是我|唯一的职责...
6803	objLee	所以目前我们不允许任何人进出。
6804	objLee	尤|其|是|巫师们...
6805	objMiriam	{shake}什么{/shake}
6806	objMiriam	这太荒唐了！||{shake}谁都不行？？{/shake}
6807	objMiriam	那你呢？|你也不进不出？
6808	objLee	显然我们有些例外。
6809	objLee	我们邀请了英雄来进行特别访问...
6810	objLee	但除非你和她一个等级...||{shake}否则没门{/shake}|，小姐！
6811	objMiriam	{shake}啊啊啊啊啊啊啊|呃啊啊啊啊！！！{/shake}
6812	objMiriam	是她...
6813	objMiriam	当然|{shake}当然{/shake}是她...
6814	objLee	不过嘛，
6815	objLee	你|可以|尽情享受这座精致的城堡花园。
6816	objMiriam	{shake}噢当然啦！！！{/shake}
6817	objMiriam	{shake .4}我要||狠狠{shake}摧残{shake .4}你这蠢花园！！！
6818	objMiriam	根本停不下来！！！
6819	objMiriam	也许我会把你那蠢树和花全吃掉！！！
6821	objBard	{}米莉安...
6822	objMiriam	{shake}因为它们真的是||太精致啦！！！
6823	objLee	{}...
6824	objBard	{}...
6825	objBard	我们该走了，|米莉安！
6826	objMiriam	好吧，当然。
6827	objLee	请尽情享受这座精致的城堡花园。
6828	objMiriam	{shake}啊啊啊！！！{/shake}
6829	objMiriam	我简直不敢相信...
6830	objBard	我们现在该怎么办？
6831	objMiriam	{shake}呃。{/shake}
6832	objMiriam	嗯，|我们可以不管你那幽灵信息了。
6834	objBard	{quake}{shake}不行！！||{/shake}我们不能那样！
6835	objBard	它可能会结束这场{wiggle}战争{/wiggle}，|米莉安！
6837	objBard	我们还不能放弃！
6838	objMiriam	好吧...
6839	objMiriam	那我们可以去找你那好朋友，|英雄！
6840	objBard	{quake}{shake}不不不！！！||{/shake}那也绝对不行！！！
6841	objMiriam	这||是我们仅有的选择！
6842	objMiriam	|我|觉得我们应该专心去找统领之歌。
6843	objMiriam	但你自己决定吧！
6844	objBard	你知道住在这里的那位音乐家吗？
6845	objLena	这个问题一点都不可疑呢。
6846	objLena	TA最近刚来小镇。
6847	objLena	几乎就一直在房间里不停的演奏。
6848	objLena	但是|邻居也没人投诉噪音。
6849	objLena	我猜他们还挺喜欢的。
6850	objLena	如果我没记错，
6851	objLena	TA说TA是来参加葬礼的。
6852	objLena	就在||小镇外的墓地。
6853	objLena	嗨，||欢迎来到德尔菲旅馆。
6854	objLena	需要定房间吗？
6855	objBard	|||不用？
6856	objLena	有什么新鲜事吗
6857	objLena	我被困在这里，就因为这是家族产业。
6858	objLena	但根本没人来德尔菲。
6859	objLena	因为这里从来没什么事发生。
6860	objLena	是啊，|这个小镇以前比这繁华多了。
6861	objLena	但它已经衰落有一段时间了。
6862	objLena	这里...||没人再{wiggle}在乎{}|什么事了||，所有事。
6863	objBard	你觉得为什么小镇会变得这么悲伤？
6864	objLena	我不知道，||为什么会发生这样的事？
6865	objLena	经济问题吗？
6866	objLena	{wiggle}唉...{/wiggle}
6867	objLena	求你别跟我提那个渡鸦表演什么的。
6868	objLena	我一直听说它很棒什么什么什么的。
6869	objLena	但是|{wiggle}我{}||{shake}错过{/shake}|了！
6870	objLena	因为我一直在这个破地方工作。
6871	objLena	{wiggle}{shake}唉。
6872	objLena	我错过了是很可惜，|但整个小镇似乎都更开心了。
6873	objLena	在这种焕然一新的气氛里，|我也感觉好多了。
6874	objLena	好吧，|如果渡鸦演出多了，|可能我的生意会变好。
6875	objLena	或者|||什么的。
6876	objLena	哇啊，|等一下。
6877	objLena	|{shake}你{}|就是渡鸦的那位歌手吗？
6878	objLena	大家都说你的演出很精彩。
6879	objLena	谢谢你给我试听了一段。
6880	objLena	所有人都这么说，|我还以为你是什么名人呢。
6881	objLena	你能抽空来给我唱歌真是太酷了。
6882	objLena	你的嗓音确实像大家说的那样迷人。
6883	objLena	能听见你的歌声我感觉好多了。
6884	objLenny	有什么意义？
6885	objLenny	何必费心呢？
6886	objLenny	谁在乎啊？
6887	objLenny	有些日子真的很难熬。
6888	objLenny	但你永远不知道，美好的未来会不会就在下一个转角。
6889	objLenny	感谢你用你的音乐告诉我这一点。
6890	objLenny	我不想永远悲伤下去
6891	objLenny	但我想只有我自己能去改变它
6892	objLenny	我会好好珍惜每一天的。
6893	objLighter	你看起来很累，|老朋友。
6894	objTanya	你见过那个点灯人吗？
6895	objTanya	他可是个明星！
6896	objTanya	开关城市里的每一盏灯，|每一个日落和日出...
